obs,action,reward,next_obs,done
"[-0.151, 0.443, -0.025, 0.136, -1.06, -0.837, 0.0, 0.0]",0,-2.1,"[-0.151, 0.446, -0.025, 0.109, -1.06, -0.837, 0.0, 0.0]",False
"[-1.484, 0.445, -2.0, -1.51, -1.484, -2.14, 0.0, 0.0]",1,-2.17,"[-1.484, 0.442, -2.0, -1.53, -1.484, -2.06, 0.0, 0.0]",False
"[-1.484, 0.442, -2.0, -1.53, -1.484, -2.06, 0.0, 0.0]",1,-2.19,"[-1.484, 0.439, -2.0, -1.55, -1.484, -1.98, 0.0, 0.0]",False
"[-1.484, 0.439, -2.0, -1.55, -1.484, -1.98, 0.0, 0.0]",1,-2.21,"[-1.484, 0.436, -2.0, -1.57, -1.484, -1.9, 0.0, 0.0]",False
"[-1.484, 0.436, -2.0, -1.57, -1.484, -1.9, 0.0, 0.0]",0,-2.23,"[-1.484, 0.433, -2.0, -1.59, -1.484, -1.82, 0.0, 0.0]",False
"[-1.484, 0.43, -2.0, -1.61, -1.484, -1.74, 0.0, 0.0]",3,-2.25,"[-1.484, 0.427, -2.0, -1.63, -1.484, -1.66, 0.0, 0.0]",False
"[-1.484, 0.427, -2.0, -1.63, -1.484, -1.66, 0.0, 0.0]",3,-2.27,"[-1.484, 0.424, -2.0, -1.65, -1.484, -1.58, 0.0, 0.0]",False
"[-1.484, 0.424, -2.0, -1.65, -1.484, -1.58, 0.0, 0.0]",3,-2.29,"[-1.484, 0.421, -2.0, -1.67, -1.484, -1.5, 0.0, 0.0]",False
"[-1.3, 0.39, -1.15, -1.85, 0.0, 0.0, 0.0, 0.0]",0,-2.3,"[-1.3, 0.385, -1.1, -1.83, 0.0, 0.0, 0.0, 0.0]",False
"[-0.142, 0.427, -0.298, 0.117, -0.855, -0.814, 0.0, 0.0]",2,-2.3,"[-0.146, 0.43, -0.282, 0.125, -0.895, -0.819, 0.0, 0.0]",False
"[-1.484, 0.418, -2.0, -1.69, -1.484, -1.42, 0.0, 0.0]",1,-2.31,"[-1.484, 0.415, -2.0, -1.71, -1.484, -1.34, 0.0, 0.0]",False
"[-1.3, 0.37, -1.15, -1.85, -1.5, 0.0, 0.0, 0.0]",2,-2.4,"[-1.3, 0.365, -1.1, -1.83, -1.55, -1.5, 0.0, 0.0]",False
"[-1.4, 0.35, -1.2, -1.9, 0.0, 0.0, 0.0, 0.0]",3,-2.5,"[-1.4, 0.34, -1.25, -1.88, 0.05, 0.0, 0.0, 0.0]",False
"[-0.135, 0.421, -0.387, 0.115, -0.775, -0.817, 0.0, 0.0]",3,-2.5,"[-0.138, 0.423, -0.37, 0.119, -0.735, -0.822, 0.0, 0.0]",False
"[-1.484, 0.433, -2.0, -1.59, -1.484, -1.82, 0.0, 0.0]",2,-2.53,"[-1.484, 0.43, -2.0, -1.61, -1.484, -1.74, 0.0, 0.0]",False
"[-1.484, 0.421, -2.0, -1.67, -1.484, -1.5, 0.0, 0.0]",2,-2.59,"[-1.484, 0.418, -2.0, -1.69, -1.484, -1.42, 0.0, 0.0]",False
"[-1.852, 0.469, -1.118, -1.12, 0.0, 0.0]",1,-2.59,"[-1.887, 0.471, -1.071, -1.1, 0.0, 0.0]",False
"[-1.4, 0.36, -1.2, -1.9, 0.5, 0.0, 0.0, 0.0]",2,-2.6,"[-1.4, 0.35, -1.15, -1.88, 0.55, 0.5, 0.0, 0.0]",False
"[-1.816, 0.466, -1.165, -1.129, 0.0, 0.0]",2,-2.61,"[-1.852, 0.469, -1.118, -1.12, 0.0, 0.0]",False
"[-1.779, 0.463, -1.211, -1.138, 0.0, 0.0]",2,-2.64,"[-1.816, 0.466, -1.165, -1.129, 0.0, 0.0]",False
"[-1.741, 0.46, -1.256, -1.147, 0.0, 0.0]",2,-2.67,"[-1.779, 0.463, -1.211, -1.138, 0.0, 0.0]",False
"[-1.5, 0.33, -1.25, -1.95, 0.0, 0.0, 0.0, 0.0]",1,-2.7,"[-1.5, 0.32, -1.2, -1.93, -1.0, 0.0, 0.0, 0.0]",False
"[-1.702, 0.457, -1.3, -1.156, 0.0, 0.0]",2,-2.7,"[-1.741, 0.46, -1.256, -1.147, 0.0, 0.0]",False
"[-0.126, 0.415, -0.489, 0.08, -0.693, -0.808, 0.0, 0.0]",1,-2.7,"[-0.129, 0.416, -0.506, 0.084, -0.733, -0.802, 0.0, 0.0]",False
"[-1.662, 0.454, -1.343, -1.165, 0.0, 0.0]",2,-2.73,"[-1.702, 0.457, -1.3, -1.156, 0.0, 0.0]",False
"[-1.621, 0.451, -1.385, -1.174, 0.0, 0.0]",2,-2.76,"[-1.662, 0.454, -1.343, -1.165, 0.0, 0.0]",False
"[-1.579, 0.448, -1.426, -1.183, 0.0, 0.0]",2,-2.79,"[-1.621, 0.451, -1.385, -1.174, 0.0, 0.0]",False
"[-0.115, 0.411, -0.564, 0.063, -0.612, -0.806, 0.0, 0.0]",2,-2.8,"[-0.121, 0.413, -0.54, 0.068, -0.652, -0.812, 0.0, 0.0]",False
"[-1.1, 0.405, -1.15, 0.015, -1.85, -1.1, 0.0, 0.0]",1,-2.8,"[-1.1, 0.405, -1.15, -1.0, -1.85, -1.1, 0.0, 0.0]",False
"[-1.08, 0.41, -1.13, 0.01, -1.9, -1.05, 0.0, 0.0]",1,-2.8,"[-1.08, 0.41, -1.13, -1.0, -1.9, -1.05, 0.0, 0.0]",False
"[-1.537, 0.445, -1.466, -1.192, 0.0, 0.0]",2,-2.82,"[-1.579, 0.448, -1.426, -1.183, 0.0, 0.0]",False
"[-1.494, 0.442, -1.505, -1.201, 0.0, 0.0]",2,-2.85,"[-1.537, 0.445, -1.466, -1.192, 0.0, 0.0]",False
"[-1.05, 0.402, -1.12, 0.012, -1.95, -1.02, 0.0, 0.0]",1,-2.9,"[-1.05, 0.399, -1.12, -1.0, -2.0, -1.02, 0.0, 0.0]",False
"[-1.18, 0.448, -1.23, 0.008, -1.25, -1.55, 0.0, 0.0]",3,-2.9,"[-1.18, 0.448, -1.23, -1.0, -1.25, -1.55, 0.0, 0.0]",False
"[0.67, -1.12, -2.34, -1.89, -1.45, -3.21, 1.0, 1.0]",0,18.7,"[0.64, -1.16, -2.28, -1.83, -1.45, -3.18, 1.0, 1.0]",False
"[-1.8, -4.5, -1.6, -5.9, -1.2, 2.1, 1.0, 1.0]",1,18.3,"[-1.78, -4.58, -1.58, -6.3, -1.19, 1.85, 1.0, 1.0]",False
"[-2.1, -2.8, 0.9, -4.1, 0.6, 0.8, 1.0, 1.0]",3,15.9,"[-2.12, -2.87, 0.84, -4.35, 0.62, 0.6, 1.0, 1.0]",False
"[1.23, -1.89, -2.78, 1.45, -3.21, 0.89, 1.0, 0.0]",2,14.2,"[1.2, -1.93, -2.72, 1.4, -3.16, 1.11, 1.0, 1.0]",False
"[-1.45, -2.78, 1.23, -2.89, 0.45, -2.34, 0.0, 1.0]",2,12.1,"[-1.48, -2.82, 1.29, -2.94, 0.5, -2.12, 1.0, 1.0]",False
"[1.1, -2.2, -1.3, -3.1, -2.1, -1.8, 1.0, 1.0]",1,12.1,"[1.08, -2.27, -1.28, -3.4, -2.09, -1.5, 1.0, 1.0]",False
"[2.34, -4.12, -3.56, -1.23, -1.89, 2.45, 1.0, 1.0]",3,8.9,"[2.31, -4.16, -3.5, -1.18, -1.84, 2.67, 1.0, 1.0]",False
"[0.15, -1.8, 0.8, -1.2, -1.5, -2.3, 1.0, 0.0]",3,8.5,"[0.16, -1.85, 0.75, -1.4, -1.52, -2.1, 1.0, 0.0]",False
"[-1.09, 0.41, 0.17, -1.12, -1.6, 0.15, 0.0, 0.0]",2,8.2,"[-1.04, 0.39, 0.18, -1.0, -2.0, 0.0, 1.0, 1.0]",False
"[-1.04, 0.39, 0.18, -1.0, -2.0, 0.0, 1.0, 1.0]",1,8.1,"[-1.07, 0.38, 0.17, -1.05, -1.5, 0.05, 1.0, 1.0]",False
"[-1.07, 0.38, 0.17, -1.05, -1.5, 0.05, 1.0, 1.0]",0,8.0,"[-1.05, 0.37, 0.18, -1.1, -1.55, 0.1, 1.0, 1.0]",False
"[1.6, -1.9, 1.5, -2.1, -1.8, -1.2, 1.0, 0.0]",2,7.2,"[1.62, -1.95, 1.45, -2.4, -1.81, -1.0, 1.0, 0.0]",False
"[-1.5, -4.2, -3.0, 1.4, 2.1, -3.5, 1.0, 1.0]",2,1.2,"[-1.4, -4.3, -3.1, 1.3, 2.0, -3.3, 1.0, 1.0]",False
"[-1.12, 0.0, -1.15, -1.25, -1.0, 0.0, 0.0, 0.0]",1,-1.03,"[-1.12, -1.0, -1.16, -1.26, -1.0, 0.0, 0.0, 0.0]",False
"[-1.12, -1.0, -1.16, -1.28, -1.0, 0.0, 0.0, 0.0]",3,-1.03,"[-1.12, -1.0, -1.16, -1.29, -1.0, 0.0, 0.0, 0.0]",False
"[-1.12, -1.0, -1.16, -1.31, -1.0, 0.0, 0.0, 0.0]",1,-1.03,"[-1.12, -1.0, -1.17, -1.32, -1.0, 0.0, 0.0, 0.0]",False
"[-1.12, -1.0, -1.17, -1.32, -1.0, 0.0, 0.0, 0.0]",3,-1.03,"[-1.12, -1.0, -1.17, -1.33, -1.0, 0.0, 0.0, 0.0]",False
"[-1.12, -1.0, -1.17, -1.37, -1.0, 0.0, 0.0, 0.0]",1,-1.03,"[-1.12, -1.0, -1.18, -1.38, -1.0, 0.0, 0.0, 0.0]",False
"[-1.12, -1.0, -1.18, -1.38, -1.0, 0.0, 0.0, 0.0]",3,-1.03,"[-1.12, -1.0, -1.18, -1.39, -1.0, 0.0, 0.0, 0.0]",False
"[-1.2, 0.5, 0.8, -1.5, 0.2, -2.1, 0.0, 0.0]",2,-1.2,"[-1.1, 0.4, 0.7, -1.6, 0.2, -1.8, 0.0, 0.0]",False
"[-1.12, -1.0, -1.16, -1.26, -1.0, 0.0, 0.0, 0.0]",2,-1.33,"[-1.12, -1.0, -1.16, -1.28, -1.0, 0.0, 0.0, 0.0]",False
"[-1.12, -1.0, -1.16, -1.29, -1.0, 0.0, 0.0, 0.0]",2,-1.33,"[-1.12, -1.0, -1.16, -1.31, -1.0, 0.0, 0.0, 0.0]",False
"[-1.12, -1.0, -1.17, -1.33, -1.0, 0.0, 0.0, 0.0]",2,-1.33,"[-1.12, -1.0, -1.17, -1.35, -1.0, 0.0, 0.0, 0.0]",False
"[-1.12, -1.0, -1.17, -1.35, -1.0, 0.0, 0.0, 0.0]",2,-1.33,"[-1.12, -1.0, -1.17, -1.37, -1.0, 0.0, 0.0, 0.0]",False
"[0.3, -2.1, -1.2, 0.9, -1.5, 1.8, 1.0, 0.0]",1,-1.5,"[0.2, -2.2, -1.3, 0.8, -1.4, 1.6, 1.0, 0.0]",False
"[-1.0, 0.5, 0.1, -2.0, 0.05, 0.1, 0.0, 0.0]",1,-1.59,"[-1.01, 0.49, 0.0, -2.1, 0.06, 0.05, 0.0, 0.0]",False
"[1.8, -1.9, -1.0, 0.6, 0.8, -1.2, 0.0, 1.0]",0,-1.8,"[1.7, -2.0, -1.1, 0.5, 0.8, -1.0, 0.0, 1.0]",False
"[-1.16, 0.46, 0.13, -1.3, 0.005, -1.0, 0.0, 0.0]",2,-1.8,"[-1.1, 0.44, 0.15, -1.0, -2.5, 0.0, 0.0, 0.0]",False
"[-1.01, 0.49, 0.0, -2.1, 0.06, 0.05, 0.0, 0.0]",2,-1.87,"[-1.02, 0.48, -1.0, -2.0, 0.05, -1.0, 0.0, 0.0]",False
"[-1.03, 0.47, -1.1, -1.9, 0.04, -1.1, 0.0, 0.0]",1,-1.87,"[-1.04, 0.46, -1.0, -2.0, 0.05, -1.0, 0.0, 0.0]",False
"[-1.02, 0.48, -1.0, -2.0, 0.05, -1.0, 0.0, 0.0]",3,-1.89,"[-1.03, 0.47, -1.1, -1.9, 0.04, -1.1, 0.0, 0.0]",False
"[-1.05, 0.45, -1.0, -2.1, 0.05, -1.0, 0.0, 0.0]",3,-1.89,"[-1.06, 0.44, -1.1, -2.0, 0.04, -1.1, 0.0, 0.0]",False
"[-1.1, 0.44, 0.15, -1.0, -2.5, 0.0, 0.0, 0.0]",0,-1.9,"[-1.08, 0.43, 0.16, -1.05, -2.6, 0.05, 0.0, 0.0]",False
"[-1.04, 0.46, -1.0, -2.0, 0.05, -1.0, 0.0, 0.0]",0,-1.9,"[-1.05, 0.45, -1.0, -2.1, 0.05, -1.0, 0.0, 0.0]",False
"[-2.4, 1.2, 1.5, -1.2, -2.0, 2.5, 1.0, 1.0]",2,-2.0,"[-2.3, 1.1, 1.4, -1.3, -1.9, 2.3, 1.0, 1.0]",False
"[-1.08, 0.43, 0.16, -1.05, -2.6, 0.05, 0.0, 0.0]",1,-2.0,"[-1.11, 0.42, 0.15, -1.08, -2.1, 0.1, 0.0, 0.0]",False
"[-1.07, 0.43, -2.0, -1.9, 0.03, -2.0, 0.0, 0.0]",1,-2.05,"[-1.08, 0.42, -1.9, -2.0, 0.04, -1.9, 0.0, 0.0]",False
"[-1.06, 0.44, -1.1, -2.0, 0.04, -1.1, 0.0, 0.0]",2,-2.07,"[-1.07, 0.43, -2.0, -1.9, 0.03, -2.0, 0.0, 0.0]",False
"[-1.08, 0.42, -1.9, -2.0, 0.04, -1.9, 0.0, 0.0]",3,-2.07,"[-1.09, 0.41, -2.0, -1.9, 0.03, -2.0, 0.0, 0.0]",False
"[-1.11, 0.42, 0.15, -1.08, -2.1, 0.1, 0.0, 0.0]",3,-2.1,"[-1.09, 0.41, 0.17, -1.12, -1.6, 0.15, 0.0, 0.0]",False
"[-1.09, 0.41, -2.0, -1.9, 0.03, -2.0, 0.0, 0.0]",0,-2.1,"[-1.1, 0.4, -2.0, -2.0, 0.03, -2.0, 0.0, 0.0]",False
"[2.1, -2.8, -1.8, 0.3, 0.3, -1.9, 1.0, 0.0]",0,-2.2,"[2.0, -2.9, -1.9, 0.2, 0.3, -1.7, 1.0, 0.0]",False
"[-1.1, -2.5, 0.1, -1.2, 0.02, 0.5, 0.0, 0.0]",2,-2.3,"[-1.1, -2.6, 0.08, -1.3, 0.02, 0.1, 0.0, 0.0]",False
"[-1.2, 0.5, 0.1, -1.5, 0.02, 0.1, 0.0, 0.0]",2,-2.3,"[-1.15, 0.48, 0.12, -1.2, 0.01, -2.0, 0.0, 0.0]",False
"[-1.15, 0.48, 0.12, -1.2, 0.01, -2.0, 0.0, 0.0]",1,-2.4,"[-1.18, 0.47, 0.11, -1.25, 0.015, -1.5, 0.0, 0.0]",False
"[3.2, 1.5, 1.0, -1.0, -1.8, 2.0, 0.0, 0.0]",1,-2.5,"[3.1, 1.4, 0.9, -1.1, -1.9, 1.8, 0.0, 0.0]",False
"[-1.2, -2.6, 0.08, -1.3, 0.02, 0.1, 0.0, 0.0]",1,-2.5,"[-1.21, -2.7, -1.5, -1.35, 0.05, 0.15, 0.0, 0.0]",False
"[-1.18, 0.47, 0.11, -1.25, 0.015, -1.5, 0.0, 0.0]",3,-2.5,"[-1.16, 0.46, 0.13, -1.3, 0.005, -1.0, 0.0, 0.0]",False
"[-1.21, -2.7, -1.5, -1.35, 0.05, 0.15, 0.0, 0.0]",3,-2.7,"[-1.21, -2.8, -1.4, -1.4, 0.03, 0.2, 0.0, 0.0]",False
"[-3.8, 0.1, 0.4, -1.8, 0.05, -3.2, 0.0, 0.0]",3,-2.8,"[-3.7, 0.0, 0.3, -1.9, 0.1, -3.0, 0.0, 0.0]",False
"[0.307, 1.257, -0.0306, -0.118, 0.543, -0.157, 0.0, 0.0]",2,-1.5,"[0.306, 1.255, -0.073, -0.114, 0.533, -0.192, 0.0, 0.0]",False
"[0.306, 1.255, -0.073, -0.114, 0.533, -0.192, 0.0, 0.0]",3,-1.6,"[0.305, 1.252, -0.064, -0.137, 0.523, -0.226, 0.0, 0.0]",False
"[0.305, 1.252, -0.064, -0.137, 0.523, -0.226, 0.0, 0.0]",3,-1.8,"[0.304, 1.25, -0.055, -0.16, 0.513, -0.259, 0.0, 0.0]",False
"[0.304, 1.25, -0.055, -0.16, 0.513, -0.259, 0.0, 0.0]",0,-1.8,"[0.303, 1.249, -0.055, -0.16, 0.523, -0.259, 0.0, 0.0]",False
"[0.302, 1.246, -0.046, -0.183, 0.513, -0.293, 0.0, 0.0]",2,-1.9,"[0.301, 1.244, -0.088, -0.179, 0.503, -0.328, 0.0, 0.0]",False
"[0.303, 1.249, -0.055, -0.16, 0.523, -0.259, 0.0, 0.0]",3,-2.0,"[0.302, 1.246, -0.046, -0.183, 0.513, -0.293, 0.0, 0.0]",False
"[0.299, 1.24, -0.079, -0.202, 0.503, -0.362, 0.0, 0.0]",2,-2.0,"[0.298, 1.238, -0.121, -0.198, 0.493, -0.397, 0.0, 0.0]",False
"[0.301, 1.244, -0.088, -0.179, 0.503, -0.328, 0.0, 0.0]",3,-2.1,"[0.3, 1.241, -0.079, -0.202, 0.493, -0.362, 0.0, 0.0]",False
"[0.3, 1.241, -0.079, -0.202, 0.493, -0.362, 0.0, 0.0]",0,-2.1,"[0.299, 1.24, -0.079, -0.202, 0.503, -0.362, 0.0, 0.0]",False
"[0.307, 1.257, -1.06, -1.118, 0.543, -1.157, 0.0, 0.0]",3,-2.1,"[0.306, 1.254, -1.052, -1.141, 0.533, -1.194, 0.0, 0.0]",False
"[0.307, 1.257, -2.06, -1.118, 0.543, -1.57, 0.0, 0.0]",1,-2.1,"[0.305, 1.254, -2.04, -1.13, 0.533, -1.6, 0.0, 0.0]",False
"[0.305, 1.254, -2.04, -1.13, 0.533, -1.6, 0.0, 0.0]",3,-2.1,"[0.304, 1.251, -2.02, -1.14, 0.523, -1.63, 0.0, 0.0]",False
"[0.304, 1.251, -2.02, -1.14, 0.523, -1.63, 0.0, 0.0]",2,-2.1,"[0.302, 1.248, -2.0, -1.15, 0.513, -1.66, 0.0, 0.0]",False
"[0.302, 1.248, -2.0, -1.15, 0.513, -1.66, 0.0, 0.0]",0,-2.1,"[0.3, 1.245, -2.0, -1.16, 0.503, -1.66, 0.0, 0.0]",False
"[0.3, 1.245, -2.0, -1.16, 0.503, -1.66, 0.0, 0.0]",2,-2.1,"[0.298, 1.242, -1.98, -1.17, 0.493, -1.69, 0.0, 0.0]",False
"[0.298, 1.242, -1.98, -1.17, 0.493, -1.69, 0.0, 0.0]",1,-2.1,"[0.296, 1.239, -1.96, -1.18, 0.483, -1.72, 0.0, 0.0]",False
"[0.296, 1.239, -1.96, -1.18, 0.483, -1.72, 0.0, 0.0]",3,-2.1,"[0.295, 1.236, -1.94, -1.19, 0.473, -1.75, 0.0, 0.0]",False
"[0.295, 1.236, -1.94, -1.19, 0.473, -1.75, 0.0, 0.0]",0,-2.1,"[0.293, 1.233, -1.94, -1.2, 0.463, -1.75, 0.0, 0.0]",False
"[0.293, 1.233, -1.94, -1.2, 0.463, -1.75, 0.0, 0.0]",2,-2.1,"[0.291, 1.23, -1.92, -1.21, 0.453, -1.78, 0.0, 0.0]",False
"[0.291, 1.23, -1.92, -1.21, 0.453, -1.78, 0.0, 0.0]",3,-2.1,"[0.29, 1.227, -1.9, -1.22, 0.443, -1.81, 0.0, 0.0]",False
"[0.307, 1.257, -1.06, -1.118, 0.543, -1.157, 0.0, 0.0]",3,-2.1,"[0.306, 1.254, -1.055, -1.142, 0.533, -1.197, 0.0, 0.0]",False
"[0.298, 1.238, -0.121, -0.198, 0.493, -0.397, 0.0, 0.0]",3,-2.3,"[0.297, 1.235, -0.11, -0.221, 0.483, -0.431, 0.0, 0.0]",False
"[0.306, 1.254, -1.052, -1.141, 0.533, -1.194, 0.0, 0.0]",2,-2.4,"[0.305, 1.251, -1.044, -1.164, 0.523, -1.231, 0.0, 0.0]",False
"[0.307, 1.257, -1.06, -1.118, 0.543, -1.157, 0.0, 0.0]",3,-2.5,"[0.306, 1.254, -1.048, -1.142, 0.533, -1.197, 0.0, 0.0]",False
"[0.307, 1.257, -1.06, -1.118, 0.543, -1.157, 0.0, 0.0]",3,-2.5,"[0.306, 1.254, -1.051, -1.142, 0.535, -1.197, 0.0, 0.0]",False
"[0.306, 1.254, -1.051, -1.142, 0.535, -1.197, 0.0, 0.0]",2,-2.6,"[0.305, 1.251, -1.042, -1.166, 0.527, -1.237, 0.0, 0.0]",False
"[0.305, 1.251, -1.044, -1.164, 0.523, -1.231, 0.0, 0.0]",1,-2.7,"[0.304, 1.248, -1.036, -1.187, 0.513, -1.268, 0.0, 0.0]",False
"[0.305, 1.251, -1.042, -1.166, 0.527, -1.237, 0.0, 0.0]",1,-2.7,"[0.304, 1.248, -1.033, -1.19, 0.519, -1.277, 0.0, 0.0]",False
"[0.307, 1.257, -1.0, -1.0, 0.543, -1.0, 0.0, 0.0]",3,-2.8,"[0.306, 1.255, -1.02, -1.01, 0.551, -1.02, 0.0, 0.0]",False
"[0.306, 1.254, -1.048, -1.142, 0.533, -1.197, 0.0, 0.0]",2,-2.8,"[0.305, 1.251, -1.036, -1.166, 0.523, -1.237, 0.0, 0.0]",False
"[0.304, 1.248, -1.033, -1.19, 0.519, -1.277, 0.0, 0.0]",0,-2.8,"[0.303, 1.245, -1.024, -1.214, 0.511, -1.317, 0.0, 0.0]",False
"[0.307, 1.257, -1.06, -1.118, 0.543, -1.157, 0.0, 0.0]",3,-2.85,"[0.306, 1.254, -1.058, -1.142, 0.533, -1.197, 0.0, 0.0]",False
"[0.305, 1.253, -1.05, -1.03, 0.56, -1.04, 0.0, 0.0]",3,-2.9,"[0.304, 1.251, -1.04, -1.05, 0.568, -1.06, 0.0, 0.0]",False
"[0.303, 1.245, -1.024, -1.214, 0.511, -1.317, 0.0, 0.0]",3,-2.9,"[0.302, 1.242, -1.015, -1.238, 0.503, -1.357, 0.0, 0.0]",False
"[0.304, 1.248, -1.036, -1.187, 0.513, -1.268, 0.0, 0.0]",0,-3.0,"[0.303, 1.245, -1.028, -1.21, 0.503, -1.305, 0.0, 0.0]",False
"[0.306, 1.254, -1.055, -1.142, 0.533, -1.197, 0.0, 0.0]",2,-3.0,"[0.305, 1.251, -1.05, -1.166, 0.523, -1.237, 0.0, 0.0]",False
"[0.302, 1.242, -1.015, -1.238, 0.503, -1.357, 0.0, 0.0]",2,-3.0,"[0.301, 1.239, -1.006, -1.262, 0.495, -1.397, 0.0, 0.0]",False
"[0.306, 1.255, -1.02, -1.01, 0.551, -1.02, 0.0, 0.0]",2,-3.1,"[0.305, 1.253, -1.05, -1.03, 0.56, -1.04, 0.0, 0.0]",False
"[0.306, 1.254, -1.058, -1.142, 0.533, -1.197, 0.0, 0.0]",2,-3.1,"[0.304, 1.251, -1.054, -1.166, 0.523, -1.237, 0.0, 0.0]",False
"[0.305, 1.251, -1.036, -1.166, 0.523, -1.237, 0.0, 0.0]",0,-3.1,"[0.304, 1.248, -1.024, -1.19, 0.513, -1.277, 0.0, 0.0]",False
"[0.301, 1.239, -1.006, -1.262, 0.495, -1.397, 0.0, 0.0]",1,-3.1,"[0.3, 1.236, -1.0, -1.286, 0.487, -1.437, 0.0, 0.0]",False
"[0.304, 1.251, -1.04, -1.05, 0.568, -1.06, 0.0, 0.0]",0,-3.2,"[0.304, 1.249, -1.06, -1.04, 0.577, -1.05, 0.0, 0.0]",False
"[0.3, 1.236, -1.0, -1.286, 0.487, -1.437, 0.0, 0.0]",0,-3.2,"[0.299, 1.233, -1.0, -1.31, 0.479, -1.477, 0.0, 0.0]",False
"[0.303, 1.245, -1.028, -1.21, 0.503, -1.305, 0.0, 0.0]",3,-3.3,"[0.302, 1.242, -1.02, -1.233, 0.493, -1.342, 0.0, 0.0]",False
"[0.299, 1.233, -1.0, -1.31, 0.479, -1.477, 0.0, 0.0]",3,-3.3,"[0.298, 1.23, -1.0, -1.334, 0.471, -1.517, 0.0, 0.0]",False
"[0.304, 1.251, -1.054, -1.166, 0.523, -1.237, 0.0, 0.0]",0,-3.35,"[0.303, 1.248, -1.052, -1.19, 0.513, -1.277, 0.0, 0.0]",False
"[0.304, 1.248, -1.024, -1.19, 0.513, -1.277, 0.0, 0.0]",1,-3.4,"[0.303, 1.245, -1.012, -1.214, 0.503, -1.317, 0.0, 0.0]",False
"[0.298, 1.23, -1.0, -1.334, 0.471, -1.517, 0.0, 0.0]",2,-3.4,"[0.297, 1.227, -1.0, -1.358, 0.463, -1.557, 0.0, 0.0]",False
"[0.304, 1.249, -1.06, -1.04, 0.577, -1.05, 0.0, 0.0]",3,-3.5,"[0.303, 1.247, -1.08, -1.06, 0.585, -1.07, 0.0, 0.0]",False
"[0.307, 1.257, -2.0, -2.0, 0.543, -1.57, 0.0, 0.0]",3,-3.5,"[0.306, 1.254, -1.98, -2.02, 0.553, -1.6, 0.0, 0.0]",False
"[0.0, -1.5, 0.0, -2.5, 0.0, 0.0, 1.0, 1.0]",2,109.7,"[0.0, -1.6, 0.0, -2.4, 0.0, 0.0, 1.0, 1.0]",False
"[-1.2, 0.3, 0.1, -1.5, -10.0, 0.5, 0.0, 0.0]",2,100.7,"[-1.2, 0.25, 0.1, -1.4, -10.0, 0.5, 0.0, 0.0]",False
"[0.5, -1.0, -1.2, -2.0, 5.0, -1.0, 1.0, 0.0]",2,89.7,"[0.5, -1.1, -1.2, -1.95, 5.0, -1.0, 1.0, 0.0]",False
"[0.3, -1.1, -1.8, 0.02, -1.5, 1.8, 1.0, 0.0]",3,15.0,"[0.29, -1.13, -1.79, 0.021, -1.48, 1.75, 1.0, 0.0]",False
"[0.8, -1.4, -2.5, -1.8, 1.0, 2.0, 0.0, 1.0]",1,8.0,"[0.81, -1.42, -2.49, -1.82, 1.01, 2.03, 0.0, 1.0]",False
"[2.0, -1.2, -1.2, -2.2, -2.0, -1.0, 1.0, 1.0]",2,5.0,"[2.0, -1.24, -1.22, -2.24, -2.0, -1.0, 1.0, 1.0]",False
"[-1.5, 0.1, 0.0, -1.0, 0.1, 0.0, 0.0, 0.0]",1,3.2,"[-1.51, 0.1, -1.0, -1.03, 0.12, -1.0, 0.0, 0.0]",False
"[1.0, 0.2, 0.5, -1.8, 0.2, 0.2, 0.0, 1.0]",0,0.8,"[1.0, 0.2, 0.48, -1.82, 0.2, 0.18, 0.0, 1.0]",False
"[-1.2, 0.3, 0.05, -1.2, 0.01, 0.002, 1.0, 1.0]",1,-1.03,"[-1.2, 0.3, 0.04, -1.25, 0.01, 0.002, 1.0, 1.0]",False
"[-1.2, 0.3, 0.04, -1.25, 0.01, 0.002, 1.0, 1.0]",3,-1.03,"[-1.2, 0.3, 0.05, -1.3, 0.012, 0.002, 1.0, 1.0]",False
"[-1.2, 0.3, 0.05, -1.3, 0.012, 0.002, 1.0, 1.0]",1,-1.03,"[-1.2, 0.3, 0.04, -1.35, 0.012, 0.002, 1.0, 1.0]",False
"[-1.2, 0.3, 0.04, -1.35, 0.012, 0.002, 1.0, 1.0]",1,-1.03,"[-1.2, 0.3, 0.03, -1.4, 0.012, 0.002, 1.0, 1.0]",False
"[-1.2, 0.3, 0.03, -1.4, 0.012, 0.002, 1.0, 1.0]",3,-1.03,"[-1.2, 0.3, 0.04, -1.45, 0.013, 0.002, 1.0, 1.0]",False
"[-1.2, 0.3, 0.04, -1.45, 0.013, 0.002, 1.0, 1.0]",1,-1.03,"[-1.2, 0.3, 0.03, -1.5, 0.013, 0.002, 1.0, 1.0]",False
"[-1.2, 0.3, 0.03, -1.5, 0.013, 0.002, 1.0, 1.0]",1,-1.03,"[-1.2, 0.3, 0.02, -1.55, 0.013, 0.002, 1.0, 1.0]",False
"[-1.2, 0.3, 0.02, -1.55, 0.013, 0.002, 1.0, 1.0]",3,-1.03,"[-1.2, 0.3, 0.03, -1.6, 0.014, 0.002, 1.0, 1.0]",False
