obs,action,reward,next_obs,done
"[[-0.3828439712524414, 0.710989236831665, -0.06661587953567505, -0.38751426339149475, -1.3936017751693726, -0.027486193925142288, 0.0, 0.0]]",1,-0.9574993252754211,"[-0.3835206627845764, 0.7018253803253174, -0.06796471774578094, -0.4061974585056305, -1.3919634819030762, 0.032765038311481476, 0.0, 0.0]",False
"[[-0.3835206627845764, 0.7018253803253174, -0.06796471774578094, -0.4061974585056305, -1.3919634819030762, 0.032765038311481476, 0.0, 0.0]]",1,-0.8346579670906067,"[-0.38420501351356506, 0.6921687126159668, -0.06916874647140503, -0.4264931380748749, -1.3879170417785645, 0.08093045651912689, 0.0, 0.0]",False
"[[-0.38420501351356506, 0.6921687126159668, -0.06916874647140503, -0.4264931380748749, -1.3879170417785645, 0.08093045651912689, 0.0, 0.0]]",1,-0.7314378619194031,"[-0.38489800691604614, 0.6819974780082703, -0.07041704654693604, -0.448090523481369, -1.3819444179534912, 0.11945297569036484, 0.0, 0.0]",False
"[[-0.38489800691604614, 0.6819974780082703, -0.07041704654693604, -0.448090523481369, -1.3819444179534912, 0.11945297569036484, 0.0, 0.0]]",1,-0.09610995650291443,"[-0.3856023848056793, 0.6713629364967346, -0.07219468057155609, -0.46664002537727356, -1.3728967905044556, 0.18095146119594574, 0.0, 0.0]",False
"[[-0.3856023848056793, 0.6713629364967346, -0.07219468057155609, -0.46664002537727356, -1.3728967905044556, 0.18095146119594574, 0.0, 0.0]]",1,0.24534587562084198,"[-0.3863205015659332, 0.6602660417556763, -0.07430051267147064, -0.4851645231246948, -1.360754370689392, 0.24284954369068146, 0.0, 0.0]",False
"[[-0.3863205015659332, 0.6602660417556763, -0.07430051267147064, -0.4851645231246948, -1.360754370689392, 0.24284954369068146, 0.0, 0.0]]",1,0.17486795783042908,"[-0.38704735040664673, 0.6486541628837585, -0.0757390558719635, -0.5068225860595703, -1.3467035293579102, 0.28101468086242676, 0.0, 0.0]",False
"[[-0.38704735040664673, 0.6486541628837585, -0.0757390558719635, -0.5068225860595703, -1.3467035293579102, 0.28101468086242676, 0.0, 0.0]]",3,-0.9505791664123535,"[-0.38776296377182007, 0.6363537311553955, -0.07433654367923737, -0.5387641191482544, -1.3346556425094604, 0.24095812439918518, 0.0, 0.0]",False
"[[-0.38776296377182007, 0.6363537311553955, -0.07433654367923737, -0.5387641191482544, -1.3346556425094604, 0.24095812439918518, 0.0, 0.0]]",1,0.30735480785369873,"[-0.3884851038455963, 0.623545229434967, -0.07563968747854233, -0.5600270628929138, -1.3205642700195312, 0.28182724118232727, 0.0, 0.0]",False
"[[-0.3884851038455963, 0.623545229434967, -0.07563968747854233, -0.5600270628929138, -1.3205642700195312, 0.28182724118232727, 0.0, 0.0]]",2,1.179407000541687,"[-0.38826337456703186, 0.6103789210319519, 0.018454592674970627, -0.5757310390472412, -1.306115984916687, 0.2889648675918579, 0.0, 0.0]",False
"[[-0.38826337456703186, 0.6103789210319519, 0.018454592674970627, -0.5757310390472412, -1.306115984916687, 0.2889648675918579, 0.0, 0.0]]",1,0.7361289858818054,"[-0.3880532383918762, 0.5967139005661011, 0.016460884362459183, -0.596460223197937, -1.2894009351730347, 0.33430150151252747, 0.0, 0.0]",False
"[[-0.3880532383918762, 0.5967139005661011, 0.016460884362459183, -0.596460223197937, -1.2894009351730347, 0.33430150151252747, 0.0, 0.0]]",1,1.0386605262756348,"[-0.38786402344703674, 0.5825545191764832, 0.013377721421420574, -0.6169231534004211, -1.2702659368515015, 0.3827008306980133, 0.0, 0.0]",False
"[[-0.38786402344703674, 0.5825545191764832, 0.013377721421420574, -0.6169231534004211, -1.2702659368515015, 0.3827008306980133, 0.0, 0.0]]",1,1.4694620370864868,"[-0.38769325613975525, 0.5679219365119934, 0.010279935784637928, -0.6362007260322571, -1.248284101486206, 0.4396360516548157, 0.0, 0.0]",False
"[[-0.38769325613975525, 0.5679219365119934, 0.010279935784637928, -0.6362007260322571, -1.248284101486206, 0.4396360516548157, 0.0, 0.0]]",1,1.632572054862976,"[-0.387542724609375, 0.5527977347373962, 0.006945828907191753, -0.656586229801178, -1.223842978477478, 0.4888230860233307, 0.0, 0.0]",False
"[[-0.387542724609375, 0.5527977347373962, 0.006945828907191753, -0.656586229801178, -1.223842978477478, 0.4888230860233307, 0.0, 0.0]]",1,1.844006061553955,"[-0.3874038755893707, 0.537176787853241, 0.004381508566439152, -0.6773799061775208, -1.1971430778503418, 0.5339982509613037, 0.0, 0.0]",False
"[[-0.3874038755893707, 0.537176787853241, 0.004381508566439152, -0.6773799061775208, -1.1971430778503418, 0.5339982509613037, 0.0, 0.0]]",1,2.090996026992798,"[-0.38728898763656616, 0.5210571885108948, 0.0004033144505228847, -0.6982759237289429, -1.1681255102157593, 0.5803514122962952, 0.0, 0.0]",False
"[[-0.38728898763656616, 0.5210571885108948, 0.0004033144505228847, -0.6982759237289429, -1.1681255102157593, 0.5803514122962952, 0.0, 0.0]]",1,2.600381374359131,"[-0.38719600439071655, 0.5044738054275513, -0.003840693039819598, -0.7172667384147644, -1.1361099481582642, 0.6403108835220337, 0.0, 0.0]",False
"[[-0.38719600439071655, 0.5044738054275513, -0.003840693039819598, -0.7172667384147644, -1.1361099481582642, 0.6403108835220337, 0.0, 0.0]]",1,2.8460323810577393,"[-0.3871241509914398, 0.48741960525512695, -0.008172435685992241, -0.7367855310440063, -1.1012825965881348, 0.6965465545654297, 0.0, 0.0]",False
"[[-0.3871241509914398, 0.48741960525512695, -0.008172435685992241, -0.7367855310440063, -1.1012825965881348, 0.6965465545654297, 0.0, 0.0]]",1,3.1270830631256104,"[-0.38709068298339844, 0.4698912799358368, -0.014518657699227333, -0.756508469581604, -1.0635443925857544, 0.7547634840011597, 0.0, 0.0]",False
"[[-0.38709068298339844, 0.4698912799358368, -0.014518657699227333, -0.756508469581604, -1.0635443925857544, 0.7547634840011597, 0.0, 0.0]]",1,3.4103493690490723,"[-0.38708382844924927, 0.4518917202949524, -0.019911646842956543, -0.7763046026229858, -1.0230157375335693, 0.810573935508728, 0.0, 0.0]",False
"[[-0.38708382844924927, 0.4518917202949524, -0.019911646842956543, -0.7763046026229858, -1.0230157375335693, 0.810573935508728, 0.0, 0.0]]",1,3.710705041885376,"[-0.38711196184158325, 0.4334240257740021, -0.026452770456671715, -0.7960394024848938, -0.9795724749565125, 0.868864893913269, 0.0, 0.0]",False
"[[-0.38711196184158325, 0.4334240257740021, -0.026452770456671715, -0.7960394024848938, -0.9795724749565125, 0.868864893913269, 0.0, 0.0]]",1,3.7953684329986572,"[-0.38716763257980347, 0.4144650399684906, -0.03219778835773468, -0.8173226714134216, -0.9338024854660034, 0.9154012799263, 0.0, 0.0]",False
"[[-0.38716763257980347, 0.4144650399684906, -0.03219778835773468, -0.8173226714134216, -0.9338024854660034, 0.9154012799263, 0.0, 0.0]]",1,3.8780436515808105,"[-0.3872377872467041, 0.39500007033348083, -0.0365026518702507, -0.8396859765052795, -0.8862152099609375, 0.9517465829849243, 0.0, 0.0]",False
"[[-0.3872377872467041, 0.39500007033348083, -0.0365026518702507, -0.8396859765052795, -0.8862152099609375, 0.9517465829849243, 0.0, 0.0]]",2,5.290605545043945,"[-0.3868118226528168, 0.37539854645729065, 0.01109608355909586, -0.8465522527694702, -0.8382915258407593, 0.9584745168685913, 0.0, 0.0]",False
"[[-0.3868118226528168, 0.37539854645729065, 0.01109608355909586, -0.8465522527694702, -0.8382915258407593, 0.9584745168685913, 0.0, 0.0]]",2,6.555822372436523,"[-0.3859136998653412, 0.3560270667076111, 0.05689523369073868, -0.8375797867774963, -0.790816068649292, 0.9495107531547546, 0.0, 0.0]",False
"[[-0.3859136998653412, 0.3560270667076111, 0.05689523369073868, -0.8375797867774963, -0.790816068649292, 0.9495107531547546, 0.0, 0.0]]",2,5.751175880432129,"[-0.38474273681640625, 0.33673182129859924, 0.08300191909074783, -0.8355297446250916, -0.7439408302307129, 0.9375060200691223, 0.0, 0.0]",False
"[[-0.38474273681640625, 0.33673182129859924, 0.08300191909074783, -0.8355297446250916, -0.7439408302307129, 0.9375060200691223, 0.0, 0.0]]",2,5.427470684051514,"[-0.38317960500717163, 0.3174920082092285, 0.12073446810245514, -0.8341764211654663, -0.6971058249473572, 0.9367011785507202, 0.0, 0.0]",False
"[[-0.38317960500717163, 0.3174920082092285, 0.12073446810245514, -0.8341764211654663, -0.6971058249473572, 0.9367011785507202, 0.0, 0.0]]",2,5.407453536987305,"[-0.38106149435043335, 0.2983991205692291, 0.17441906034946442, -0.8285804390907288, -0.6497887969017029, 0.9463421106338501, 0.0, 0.0]",False
"[[-0.38106149435043335, 0.2983991205692291, 0.17441906034946442, -0.8285804390907288, -0.6497887969017029, 0.9463421106338501, 0.0, 0.0]]",2,6.641477584838867,"[-0.37847352027893066, 0.27979496121406555, 0.22028665244579315, -0.8081778287887573, -0.6027780771255493, 0.9402159452438354, 0.0, 0.0]",False
"[[-0.37847352027893066, 0.27979496121406555, 0.22028665244579315, -0.8081778287887573, -0.6027780771255493, 0.9402159452438354, 0.0, 0.0]]",2,4.938979148864746,"[-0.3753897249698639, 0.2613410949707031, 0.2680954039096832, -0.8025204539299011, -0.5551981329917908, 0.9516002535820007, 0.0, 0.0]",False
"[[-0.3753897249698639, 0.2613410949707031, 0.2680954039096832, -0.8025204539299011, -0.5551981329917908, 0.9516002535820007, 0.0, 0.0]]",2,4.6822829246521,"[-0.37202024459838867, 0.2428661733865738, 0.29530683159828186, -0.8046988248825073, -0.5074428915977478, 0.9551061391830444, 0.0, 0.0]",False
"[[-0.37202024459838867, 0.2428661733865738, 0.29530683159828186, -0.8046988248825073, -0.5074428915977478, 0.9551061391830444, 0.0, 0.0]]",2,6.1890997886657715,"[-0.3684162199497223, 0.2247394472360611, 0.31806081533432007, -0.7907120585441589, -0.46016594767570496, 0.9455399513244629, 0.0, 0.0]",False
"[[-0.3684162199497223, 0.2247394472360611, 0.31806081533432007, -0.7907120585441589, -0.46016594767570496, 0.9455399513244629, 0.0, 0.0]]",2,6.992960453033447,"[-0.36462196707725525, 0.20717397332191467, 0.336823046207428, -0.767340362071991, -0.4136948585510254, 0.9294229745864868, 0.0, 0.0]",False
"[[-0.36462196707725525, 0.20717397332191467, 0.336823046207428, -0.767340362071991, -0.4136948585510254, 0.9294229745864868, 0.0, 0.0]]",2,4.611941337585449,"[-0.3606032431125641, 0.18962088227272034, 0.35820454359054565, -0.7680741548538208, -0.36703938245773315, 0.9331108331680298, 0.0, 0.0]",False
"[[-0.3606032431125641, 0.18962088227272034, 0.35820454359054565, -0.7680741548538208, -0.36703938245773315, 0.9331108331680298, 0.0, 0.0]]",2,5.388615608215332,"[-0.35659337043762207, 0.1720786690711975, 0.35721367597579956, -0.7691184878349304, -0.3211023807525635, 0.9187415242195129, 0.0, 0.0]",False
"[[-0.35659337043762207, 0.1720786690711975, 0.35721367597579956, -0.7691184878349304, -0.3211023807525635, 0.9187415242195129, 0.0, 0.0]]",2,6.904261589050293,"[-0.3524554669857025, 0.1551010012626648, 0.3699036240577698, -0.7454851865768433, -0.27574068307876587, 0.9072349667549133, 0.0, 0.0]",False
"[[-0.3524554669857025, 0.1551010012626648, 0.3699036240577698, -0.7454851865768433, -0.27574068307876587, 0.9072349667549133, 0.0, 0.0]]",2,6.419030666351318,"[-0.3481931686401367, 0.13859504461288452, 0.3821123242378235, -0.7259150147438049, -0.23072977364063263, 0.9002193212509155, 0.0, 0.0]",False
"[[-0.3481931686401367, 0.13859504461288452, 0.3821123242378235, -0.7259150147438049, -0.23072977364063263, 0.9002193212509155, 0.0, 0.0]]",2,4.788764476776123,"[-0.34379276633262634, 0.12217162549495697, 0.3953203856945038, -0.723557710647583, -0.18558408319950104, 0.9029148817062378, 0.0, 0.0]",False
"[[-0.34379276633262634, 0.12217162549495697, 0.3953203856945038, -0.723557710647583, -0.18558408319950104, 0.9029148817062378, 0.0, 0.0]]",2,6.688660621643066,"[-0.339141309261322, 0.10648185014724731, 0.419655978679657, -0.6922670006752014, -0.14006265997886658, 0.9104293584823608, 0.0, 0.0]",False
"[[-0.339141309261322, 0.10648185014724731, 0.419655978679657, -0.6922670006752014, -0.14006265997886658, 0.9104293584823608, 0.0, 0.0]]",2,7.504255294799805,"[-0.33452945947647095, 0.09142456948757172, 0.4161249101161957, -0.6655898690223694, -0.09525635838508606, 0.8961272239685059, 0.0, 0.0]",False
"[[-0.33452945947647095, 0.09142456948757172, 0.4161249101161957, -0.6655898690223694, -0.09525635838508606, 0.8961272239685059, 0.0, 0.0]]",2,16.405746459960938,"[-0.32976508140563965, 0.0769808366894722, 0.4308367371559143, -0.6396562457084656, -0.05010983347892761, 0.9029315114021301, 0.0, 1.0]",False
"[[-0.32976508140563965, 0.0769808366894722, 0.4308367371559143, -0.6396562457084656, -0.05010983347892761, 0.9029315114021301, 0.0, 1.0]]",2,7.580221652984619,"[-0.3253236413002014, 0.06363831460475922, 0.4163845479488373, -0.5923860669136047, -0.025585543364286423, 0.4868394434452057, 0.0, 1.0]",False
"[[-0.3253236413002014, 0.06363831460475922, 0.4163845479488373, -0.5923860669136047, -0.025585543364286423, 0.4868394434452057, 0.0, 1.0]]",2,5.66070032119751,"[-0.3211744427680969, 0.05160113424062729, 0.411271870136261, -0.5348884463310242, -0.021536288782954216, 0.08154499530792236, 0.0, 1.0]",False
"[[-0.3211744427680969, 0.05160113424062729, 0.411271870136261, -0.5348884463310242, -0.021536288782954216, 0.08154499530792236, 0.0, 1.0]]",2,2.349745512008667,"[-0.3173603415489197, 0.040417108684778214, 0.39834240078926086, -0.4973832070827484, -0.03789709880948067, -0.3267666697502136, 0.0, 1.0]",False
"[[-0.3173603415489197, 0.040417108684778214, 0.39834240078926086, -0.4973832070827484, -0.03789709880948067, -0.3267666697502136, 0.0, 1.0]]",2,-100.0,"[0.007495021913200617, 1.4176496267318726, 0.7591309547424316, 0.2990646958351135, -0.008677885867655277, -0.1719544380903244, 0.0, 0.0]",True
"[[0.007495021913200617, 1.4176496267318726, 0.7591309547424316, 0.2990646958351135, -0.008677885867655277, -0.1719544380903244, 0.0, 0.0]]",1,0.8749077320098877,"[0.014894390478730202, 1.4237990379333496, 0.7461004853248596, 0.2732677757740021, -0.014767774380743504, -0.12180807441473007, 0.0, 0.0]",False
"[[0.014894390478730202, 1.4237990379333496, 0.7461004853248596, 0.2732677757740021, -0.014767774380743504, -0.12180807441473007, 0.0, 0.0]]",1,0.8377804756164551,"[0.02221241034567356, 1.4293570518493652, 0.7358705997467041, 0.24697443842887878, -0.018797175958752632, -0.08059528470039368, 0.0, 0.0]",False
"[[0.02221241034567356, 1.4293570518493652, 0.7358705997467041, 0.24697443842887878, -0.018797175958752632, -0.08059528470039368, 0.0, 0.0]]",1,0.9375279545783997,"[0.029456710442900658, 1.4343138933181763, 0.7266212105751038, 0.220273956656456, -0.020969832316040993, -0.04345697537064552, 0.0, 0.0]",False
"[[0.029456710442900658, 1.4343138933181763, 0.7266212105751038, 0.220273956656456, -0.020969832316040993, -0.04345697537064552, 0.0, 0.0]]",1,0.9194478392601013,"[0.03663978725671768, 1.4386754035949707, 0.718951404094696, 0.19383618235588074, -0.021601995453238487, -0.012644248083233833, 0.0, 0.0]",False
"[[0.03663978725671768, 1.4386754035949707, 0.718951404094696, 0.19383618235588074, -0.021601995453238487, -0.012644248083233833, 0.0, 0.0]]",1,1.2789733409881592,"[0.04374666139483452, 1.442441463470459, 0.7093764543533325, 0.16739799082279205, -0.02031247317790985, 0.025792965665459633, 0.0, 0.0]",False
"[[0.04374666139483452, 1.442441463470459, 0.7093764543533325, 0.16739799082279205, -0.02031247317790985, 0.025792965665459633, 0.0, 0.0]]",1,1.4099568128585815,"[0.05077943950891495, 1.445621371269226, 0.7000780701637268, 0.14137019217014313, -0.017155522480607033, 0.06314496695995331, 0.0, 0.0]",False
"[[0.05077943950891495, 1.445621371269226, 0.7000780701637268, 0.14137019217014313, -0.017155522480607033, 0.06314496695995331, 0.0, 0.0]]",1,1.489142894744873,"[0.05774402618408203, 1.4482080936431885, 0.6915415525436401, 0.11500515788793564, -0.012288354337215424, 0.0973520427942276, 0.0, 0.0]",False
"[[0.05774402618408203, 1.4482080936431885, 0.6915415525436401, 0.11500515788793564, -0.012288354337215424, 0.0973520427942276, 0.0, 0.0]]",1,2.0029919147491455,"[0.0646156296133995, 1.4502017498016357, 0.6798750162124634, 0.08865559846162796, -0.005084850359708071, 0.1440836638212204, 0.0, 0.0]",False
"[[0.0646156296133995, 1.4502017498016357, 0.6798750162124634, 0.08865559846162796, -0.005084850359708071, 0.1440836638212204, 0.0, 0.0]]",1,1.3637831211090088,"[0.0713895782828331, 1.4515950679779053, 0.6676374673843384, 0.061926085501909256, 0.004565767478197813, 0.19303014874458313, 0.0, 0.0]",False
"[[0.0713895782828331, 1.4515950679779053, 0.6676374673843384, 0.061926085501909256, 0.004565767478197813, 0.19303014874458313, 0.0, 0.0]]",1,0.05081068351864815,"[0.07806672900915146, 1.4523977041244507, 0.6555117964744568, 0.0355956107378006, 0.016638608649373055, 0.24147863686084747, 0.0, 0.0]",False
"[[0.07806672900915146, 1.4523977041244507, 0.6555117964744568, 0.0355956107378006, 0.016638608649373055, 0.24147863686084747, 0.0, 0.0]]",1,-0.3006729781627655,"[0.08465395122766495, 1.4526026248931885, 0.6442248821258545, 0.008875076659023762, 0.030963953584432602, 0.28653308749198914, 0.0, 0.0]",False
"[[0.08465395122766495, 1.4526026248931885, 0.6442248821258545, 0.008875076659023762, 0.030963953584432602, 0.28653308749198914, 0.0, 0.0]]",1,-0.6475580930709839,"[0.09115781635046005, 1.4521979093551636, 0.6337944269180298, -0.018414756283164024, 0.0473746620118618, 0.3282443881034851, 0.0, 0.0]",False
"[[0.09115781635046005, 1.4521979093551636, 0.6337944269180298, -0.018414756283164024, 0.0473746620118618, 0.3282443881034851, 0.0, 0.0]]",1,-1.1498641967773438,"[0.0976015105843544, 1.4511921405792236, 0.6263014078140259, -0.04537882283329964, 0.065277598798275, 0.35809171199798584, 0.0, 0.0]",False
"[[0.0976015105843544, 1.4511921405792236, 0.6263014078140259, -0.04537882283329964, 0.065277598798275, 0.35809171199798584, 0.0, 0.0]]",1,-1.052787184715271,"[0.10395441204309464, 1.4495915174484253, 0.614947497844696, -0.07214711606502533, 0.08543982356786728, 0.4032813012599945, 0.0, 0.0]",False
"[[0.10395441204309464, 1.4495915174484253, 0.614947497844696, -0.07214711606502533, 0.08543982356786728, 0.4032813012599945, 0.0, 0.0]]",2,-0.8169276118278503,"[0.11018333584070206, 1.4484416246414185, 0.6028898358345032, -0.052371442317962646, 0.1053018569946289, 0.39727726578712463, 0.0, 0.0]",False
"[[0.11018333584070206, 1.4484416246414185, 0.6028898358345032, -0.052371442317962646, 0.1053018569946289, 0.39727726578712463, 0.0, 0.0]]",2,-0.910461962223053,"[0.11628961563110352, 1.4477002620697021, 0.5909019112586975, -0.034468427300453186, 0.12492348998785019, 0.39246851205825806, 0.0, 0.0]",False
